Date & Time;City Hall - Durban;City Hall - Durban;Settlers;Settlers;Wentworth;Wentworth
;PM10;PM2.5;PM10;PM2.5;PM10;PM2.5
;µg/m3;µg/m3;µg/m3;µg/m3;µg/m3;µg/m3
08/06/2021 07:00;30,1;17,2;56,7;28,1;66,4;26,4
08/06/2021 08:00;25,4;12,7;74;31,4;62,2;24
08/06/2021 09:00;30,5;15;94,9;36,9;116,7;39,7
08/06/2021 10:00;54,8;22,6;85,1;32,4;77,7;28,3
08/06/2021 11:00;48,6;22;72,5;30,9;50,7;23,3
08/06/2021 12:00;37,4;18,5;54,4;26;40,8;22,7
08/06/2021 13:00;33;13,4;38,8;19,2;33,8;16,9
08/06/2021 14:00;30,1;11,7;27,8;13,8;29,5;12,6
08/06/2021 15:00;29,4;10,6;28,1;12,3;26,8;11,3
08/06/2021 16:00;25,5;9,4;26,3;11;28,4;10,2
08/06/2021 17:00;24,3;9,2;23,8;10,4;24,9;9,6
08/06/2021 18:00;<Samp;<Samp;25,8;9,7;31,1;9,1
08/06/2021 19:00;NoData;NoData;28,9;12,2;33,7;12,2
08/06/2021 20:00;49,9;18,2;35,8;15,4;38,3;15,8
08/06/2021 21:00;42,8;14,3;39,9;15,8;37,9;15,8
08/06/2021 22:00;32,2;13,2;41,6;19,9;48,1;22,9
08/06/2021 23:00;26,4;12,9;38;22,5;57,7;29
09/06/2021 00:00;29,1;15;47,4;25,4;51,7;25,6
09/06/2021 01:00;34,2;20,5;47,2;28,6;67,9;38
09/06/2021 02:00;33,9;19,6;49;32,1;56,9;33,7
09/06/2021 03:00;32,6;20,4;52,4;32,9;57,7;32,4
09/06/2021 04:00;33,7;21,4;64,4;38,7;62,7;34,9
09/06/2021 05:00;37,8;22,5;77,8;47,8;67,2;38,5
09/06/2021 06:00;41,7;24,3;68,5;43;70,4;34,7
09/06/2021 07:00;70,9;34,9;78,1;43,5;52,8;28,6
09/06/2021 08:00;100,3;35,4;58,7;33;83,2;39
09/06/2021 09:00;84,2;37,3;100;48,3;154,6;60
09/06/2021 10:00;97,5;43,9;129,5;52;<Samp;<Samp
09/06/2021 11:00;49,4;24,8;72,8;33,5;49,4;26,4
09/06/2021 12:00;28,5;15,7;31,6;16,3;32,5;14,7
09/06/2021 13:00;20;9,3;20,4;8,5;22,1;8,7
09/06/2021 14:00;19;6,1;14,6;5,9;14,9;5
09/06/2021 15:00;18,8;6,5;16,1;6,4;15,5;5,3
09/06/2021 16:00;19,9;7,4;17,9;6,6;16,1;5,8
09/06/2021 17:00;19,2;6,1;16,2;6,1;13,8;5,4
09/06/2021 18:00;18,7;6,5;20,2;7,4;30,7;8
09/06/2021 19:00;21,4;7,7;36;14,8;34,2;10,3
09/06/2021 20:00;21,6;10,8;44,7;15,3;<Samp;<Samp
09/06/2021 21:00;50,2;30,4;47,7;21,4;NoData;NoData
09/06/2021 22:00;<Samp;<Samp;47,4;25,3;93,1;54,3
09/06/2021 23:00;NoData;NoData;70,3;45;80,4;46,5
10/06/2021 00:00;51,6;39;61,8;43,6;71,4;47,9
10/06/2021 01:00;59,4;39,1;60,7;45,1;97,7;60
10/06/2021 02:00;81,9;40,4;60,3;47,8;86,3;55,9
10/06/2021 03:00;55,1;33,6;69,1;54,5;83,3;44,5
10/06/2021 04:00;28,5;20;53,2;39,1;87,5;48,8
10/06/2021 05:00;31,1;20,7;49,6;33,6;60,9;33,2
10/06/2021 06:00;35,4;21,4;63,4;39;53,7;32
10/06/2021 07:00;35,8;24,5;82,5;44,5;67,6;35,4
10/06/2021 08:00;41,6;28,8;112,2;49,9;97,7;42,8
10/06/2021 09:00;37,7;25,1;89,2;39,2;97,9;39,8
10/06/2021 10:00;<Samp;<Samp;33,7;15,7;39,5;16,5
10/06/2021 11:00;NoData;NoData;<Samp;<Samp;33,4;12,4
10/06/2021 12:00;21,2;10,1;22,9;10,5;24,6;10,6
10/06/2021 13:00;16,5;6,7;26,9;9,8;17,1;7,4
10/06/2021 14:00;15,8;5,7;24,2;9;11,7;5,1
10/06/2021 15:00;14,8;5,2;20,1;7,8;12,8;5,2
10/06/2021 16:00;15,3;5,5;20,3;7,3;12,9;5,2
10/06/2021 17:00;13,3;4,9;18,5;7,5;12,2;4,9
10/06/2021 18:00;15,8;5,9;17,4;8,1;<Samp;<Samp
10/06/2021 19:00;24,3;10;42,4;22;NoData;NoData
10/06/2021 20:00;28,2;12,5;71,3;40,1;NoData;NoData
10/06/2021 21:00;24,2;12,5;56,4;29,6;<Samp;<Samp
10/06/2021 22:00;<Samp;<Samp;42;19,9;76;38,6
10/06/2021 23:00;NoData;NoData;52,6;30,5;87,2;42,1
11/06/2021 00:00;43,5;28,1;52,7;34,6;64,1;30,7
11/06/2021 01:00;30,1;18;47,8;32,3;45,3;26,4
11/06/2021 02:00;25,3;16,3;50,4;32,8;47,3;25,1
11/06/2021 03:00;20,3;12,1;61,3;35,3;50,4;26,5
11/06/2021 04:00;23;14,5;54;28,6;62;38,2
11/06/2021 05:00;23,2;14,2;51,8;32,4;49,8;25,5
11/06/2021 06:00;23,2;14,6;55,7;30,8;63,5;25,7
11/06/2021 07:00;23,9;15,4;94;43,9;87,7;38,9
11/06/2021 08:00;26,9;17,1;111,4;47,4;116,6;39,2
11/06/2021 09:00;30,4;17,7;101;39,1;74,1;26,9
11/06/2021 10:00;38,1;17,9;45,7;18,8;48,1;19,5
11/06/2021 11:00;28,7;13,9;29,8;14,6;29,4;15,1
11/06/2021 12:00;20,4;9,2;21,2;9,6;22;9,1
11/06/2021 13:00;17,4;7,3;17,3;8,2;14,8;6,8
11/06/2021 14:00;20,6;7,8;29,6;14,4;18,4;8
11/06/2021 15:00;15,5;5,6;20,4;7,1;13,8;5,7
11/06/2021 16:00;18,6;7,1;16,5;5,9;17,7;5,6
11/06/2021 17:00;17,5;6,9;22,8;10,5;27,7;12
11/06/2021 18:00;25,7;8,6;32,5;13,5;30,1;9,5
11/06/2021 19:00;31,3;10,7;32,4;11,6;31,8;10,9
11/06/2021 20:00;47,5;15,8;34,6;12,6;33,7;13,2
11/06/2021 21:00;29,4;10,8;35,4;14,4;37,9;14,7
11/06/2021 22:00;30,4;13,9;43,7;20,6;38,3;17,6
11/06/2021 23:00;29,8;15,2;41,2;19,3;35,7;18,3
12/06/2021 00:00;48,1;28,1;48,8;24,8;48;25,9
12/06/2021 01:00;39,6;23,8;66,5;37,4;79,5;43,5
12/06/2021 02:00;41,4;23,8;80,6;48,2;80,8;42,4
12/06/2021 03:00;35,1;22;63;33,5;62,1;35,8
12/06/2021 04:00;29,7;19,2;59;35,5;61,4;34,1
12/06/2021 05:00;31,6;20,3;59,3;36,4;72,9;41,2
12/06/2021 06:00;35,3;22,6;52,2;32,1;48;30,2
12/06/2021 07:00;36,9;24,2;70,7;37,7;71,2;37,2
12/06/2021 08:00;43,2;25,8;92,6;41,7;99,4;40,9
12/06/2021 09:00;56,4;26,6;75,3;33,1;80,1;32,8
12/06/2021 10:00;50,4;20,9;71,7;33,8;71,7;32,8
12/06/2021 11:00;34,9;16;49,8;24,7;51,2;23,3
12/06/2021 12:00;40,1;18,7;41,7;21,6;45;22,1
12/06/2021 13:00;34,6;14,4;40,5;19,8;50;20,8
12/06/2021 14:00;29;11,5;36,3;16,4;43;16,3
12/06/2021 15:00;31,3;12,1;34;14,8;37,9;14,6
12/06/2021 16:00;30,6;12,3;35;14,4;39,2;14,9
12/06/2021 17:00;37,2;12,9;38,4;16,7;31,8;13,6
12/06/2021 18:00;40,1;16,9;44,2;18,3;45,4;18,6
12/06/2021 19:00;44,1;23,5;72,2;34,5;87,7;44,9
12/06/2021 20:00;65,5;35,9;106,6;59,5;103,9;58,2
12/06/2021 21:00;131,3;54,8;151;100,4;117,6;74,8
12/06/2021 22:00;127,9;64,6;146,7;104,4;93;58,2
12/06/2021 23:00;100,6;60,8;115,9;77;72,8;41,3
13/06/2021 00:00;77,1;45,7;96,4;63,4;78,7;41
13/06/2021 01:00;110,8;58,6;99,6;64,7;70,6;41
13/06/2021 02:00;106,4;58;88,3;62,6;60,2;35,2
13/06/2021 03:00;81,7;45,8;75,7;51,4;54,7;30,4
13/06/2021 04:00;64,8;35,5;64,6;44;66,9;30,7
13/06/2021 05:00;96;35;71;44,1;53,6;30,9
13/06/2021 06:00;86,5;35,8;62,7;40,6;42,2;20,4
13/06/2021 07:00;75,6;37,8;70,1;41,1;52,3;21,4
13/06/2021 08:00;119,7;45,5;79;42,7;58,1;22,4
13/06/2021 09:00;94,7;39,5;93,8;38,1;84,3;31,1
13/06/2021 10:00;54,9;27,3;102,3;33,7;96,1;31,7
13/06/2021 11:00;47,7;23,2;70,2;25,6;74,5;26
13/06/2021 12:00;46,9;20,8;64;29,5;50,2;23,4
13/06/2021 13:00;34,7;17,2;50,8;22,8;49,5;23,4
13/06/2021 14:00;33,6;16,4;61,5;28,2;47,6;21,1
13/06/2021 15:00;32,7;16;49,2;25;42,1;21,2
13/06/2021 16:00;34;18,3;41,3;21,8;36,9;19,4
13/06/2021 17:00;43,1;20;66,3;41,2;34,6;19,1
13/06/2021 18:00;46;23;86,9;55,5;100,5;37,9
13/06/2021 19:00;52,2;31,4;99;55,5;115,1;63,2
13/06/2021 20:00;88,3;61;108,6;61,5;157,1;87,5
13/06/2021 21:00;126;85,1;140,6;83,8;115,2;66,4
13/06/2021 22:00;167,9;68,9;144;93;70,3;43
13/06/2021 23:00;125,5;62,5;142,6;95,4;78,9;36,6
14/06/2021 00:00;123,2;65,7;91,9;58,1;51,8;28,2
14/06/2021 01:00;166,6;71,8;55,2;34,6;49,8;22,1
14/06/2021 02:00;124,9;57;47,5;29,1;35,1;17
14/06/2021 03:00;62,7;28,8;40,2;21,1;50,2;21,8
14/06/2021 04:00;49,1;18,3;44,9;22,2;63,7;21,3
14/06/2021 05:00;45,8;22,4;40,3;22,5;42;22,9
14/06/2021 06:00;38;19;40,7;22,1;39,3;21,2
14/06/2021 07:00;51,5;21,4;39;22;38,2;21,3
14/06/2021 08:00;49,1;21,4;38,2;20,7;37,8;21,1
14/06/2021 09:00;44,7;19,5;44,1;21,6;40,5;21,4
14/06/2021 10:00;42,5;17,8;39,5;20;37,9;19,8
14/06/2021 11:00;34,9;16,2;38,3;18,5;35,5;18,9
14/06/2021 12:00;31,4;13,9;36,7;16,7;32,1;16,2
14/06/2021 13:00;28,5;13,3;38,3;17,2;29,6;15,5
14/06/2021 14:00;29,8;13,9;41,8;18,2;28,5;15,2
14/06/2021 15:00;30,2;14,3;38,9;17,1;30,4;15,6
14/06/2021 16:00;34,7;14,7;37,2;17,4;30,8;15,8
14/06/2021 17:00;43,3;16,5;39;18,7;36,6;18,4
14/06/2021 18:00;40,7;18,9;43,7;23,5;56;26,2
14/06/2021 19:00;52,2;22;74,1;44;66,9;41
14/06/2021 20:00;56,6;25,9;94,7;52,5;89,2;57,5
14/06/2021 21:00;44,4;23;123,3;73,2;91,5;58,9
14/06/2021 22:00;41;21,9;107,9;64,7;122,7;69,9
14/06/2021 23:00;47,3;24,5;99,7;64;70,9;41,9
15/06/2021 00:00;40,2;22,9;77,6;52,4;69,5;38,2
15/06/2021 01:00;41,3;24,9;67,9;44,4;78,8;39,5
15/06/2021 02:00;34,6;22,3;68,6;44,8;64,6;33,4
15/06/2021 03:00;34,2;22,1;68,8;41;66,3;32,4
15/06/2021 04:00;36,4;23,5;68,1;36,8;67,3;33,2
15/06/2021 05:00;41;26,3;62,4;33,7;74,8;36,1
15/06/2021 06:00;37,8;24,8;63,1;34,2;69;35,2
15/06/2021 07:00;40,5;25,7;72,4;38,6;65,9;35,9
15/06/2021 08:00;40,4;25,9;84,9;39,1;107,9;45
15/06/2021 09:00;47,5;27,6;85,9;40;77;38,1
15/06/2021 10:00;47,1;26,4;53,1;31,7;52,1;31,6
15/06/2021 11:00;46,3;26,4;50,6;30,6;50,6;30,5
15/06/2021 12:00;42,4;21,4;52,6;29,6;53,7;29,3
15/06/2021 13:00;36;19,1;41,9;23,3;44,5;23,9
15/06/2021 14:00;36,3;18,8;38,8;22;35,1;21,4
15/06/2021 15:00;36,8;19,6;40,4;23,3;38,3;23
15/06/2021 16:00;40,4;24,4;44,2;25,3;53,1;26,6
15/06/2021 17:00;44,4;27,2;53,8;33,1;61,5;33,5
15/06/2021 18:00;60;32,3;59;35,9;67,6;35,1
15/06/2021 19:00;59,4;33,6;70,4;41;85,1;42,8
15/06/2021 20:00;54,2;36,7;120;78,1;103,4;59,6
15/06/2021 21:00;76,9;48,9;120,8;83;109,1;68,9
15/06/2021 22:00;75,6;50,4;129,2;89,4;127,9;73,5
15/06/2021 23:00;75,6;52,4;133,1;91,6;120,9;77,7
16/06/2021 00:00;89;58,4;118,9;80,6;106,3;66,8
16/06/2021 01:00;90,4;57;103,9;68,8;120,4;70,3
16/06/2021 02:00;61,2;38,6;114,5;70;131,1;66,9
16/06/2021 03:00;55,7;30,6;90,3;48,9;83,2;46,7
16/06/2021 04:00;66,2;31,9;65,7;35,2;81,2;38,8
16/06/2021 05:00;66;32,9;58,1;34,8;65,6;33,4
16/06/2021 06:00;80,1;36,7;69,7;38,2;79,3;35,2
16/06/2021 07:00;74,9;34,6;70,2;40,2;63,8;32,3
16/06/2021 08:00;66,9;27,3;82,1;32,8;60,1;30,5
16/06/2021 09:00;81,3;26,7;62,5;27;55,3;24,1
16/06/2021 10:00;69;24,2;53,8;23,4;46,6;20,8
16/06/2021 11:00;59,7;19,5;45,6;18,6;43,3;17,8
16/06/2021 12:00;37,5;15,4;43,5;17,4;44;17,3
16/06/2021 13:00;32,6;14,4;43,6;18,5;35,7;16,7
16/06/2021 14:00;32,4;14,2;43;18,7;33,4;17,3
16/06/2021 15:00;30,2;13,6;44,6;18,3;31,4;15,4
16/06/2021 16:00;26,2;12,2;37,4;18,8;32,5;16,2
16/06/2021 17:00;31,3;12,9;54,3;34,1;42,6;17,8
16/06/2021 18:00;37,6;16,7;75,7;44,4;85,3;33,5
16/06/2021 19:00;41,7;23,8;93,7;54,8;157,7;94,9
16/06/2021 20:00;62,5;40,4;92,9;58;131;77,9
16/06/2021 21:00;61,5;40,3;115,4;67,1;156,3;87,6
16/06/2021 22:00;54,9;35,5;103,8;60,3;158,6;93,1
16/06/2021 23:00;50,6;32,9;90,2;54;138,8;88,2
17/06/2021 00:00;56,5;36;93,8;53,7;152,7;87,5
17/06/2021 01:00;63,5;38,1;85,7;50,7;87;50,8
17/06/2021 02:00;82,7;42,1;70,1;40,8;72,8;40,3
17/06/2021 03:00;68,3;32,7;57,9;31,1;54,8;31,5
17/06/2021 04:00;51,8;24,3;49,7;26,6;46,8;25,9
17/06/2021 05:00;50,3;25;44,5;24,3;48,2;23,6
17/06/2021 06:00;40;22,2;36,8;20,9;39;21,9
17/06/2021 07:00;39,3;17;40,5;20;41,8;20,9
17/06/2021 08:00;44;16,7;42,9;18,4;45,2;20,1
17/06/2021 09:00;34,8;13,5;34;13,8;27,2;12,9
17/06/2021 10:00;31,8;11,8;29,1;12,2;24,4;11,6
17/06/2021 11:00;25,1;9,2;23,8;9,5;27,8;10,9
17/06/2021 12:00;21,1;8,2;23,9;9,8;22,4;9,4
17/06/2021 13:00;19,8;8;25,9;10,4;22,7;9,1
17/06/2021 14:00;19,7;8;25,2;10,7;22,8;9,1
17/06/2021 15:00;23,5;8,4;24,2;9,4;22,8;8,8
17/06/2021 16:00;22,8;8;19,5;8,5;19;7,9
17/06/2021 17:00;25,9;8,6;24,1;9,7;23,6;9,4
17/06/2021 18:00;37;13,2;36,2;16,2;43,8;20
17/06/2021 19:00;37,8;16;66,6;33,8;46,2;26,2
17/06/2021 20:00;34,1;14,2;62;28,4;45,6;26,1
17/06/2021 21:00;39,6;15;55,2;26,6;49,4;25,2
17/06/2021 22:00;42,8;13,6;40,5;20,3;42,9;21,2
17/06/2021 23:00;19,8;10;31,6;15,5;30,8;18,3
18/06/2021 00:00;20,7;8,7;29,9;16,5;27,2;14,9
18/06/2021 01:00;40,6;11,4;30,3;15,7;21,3;11,8
18/06/2021 02:00;32,5;10,7;26,2;14;23;12,1
18/06/2021 03:00;25,3;10,7;20,6;11,5;22,8;12,2
18/06/2021 04:00;31,9;11;24,7;13,9;22;13
18/06/2021 05:00;35;12,7;25,8;15,4;26;14,3
18/06/2021 06:00;28,9;11,2;31,7;18,5;25;14,1
18/06/2021 07:00;23,2;9,4;63,9;32,4;38,4;19,3
18/06/2021 08:00;52,5;14,7;51,2;20,4;39,9;18,6
18/06/2021 09:00;35,4;12,4;32,2;12,7;38;14,5
18/06/2021 10:00;27,2;8,8;25,4;9,5;25,5;9
18/06/2021 11:00;17,7;7;25,2;8,5;24,9;7,4
18/06/2021 12:00;17,3;6,2;22,2;7,6;22,1;6,8
18/06/2021 13:00;14;5,5;20,9;6,8;21,6;6,2
18/06/2021 14:00;16,2;6,3;19,8;7,4;23,4;7,2
18/06/2021 15:00;15,4;6;24,3;7,8;27;7
18/06/2021 16:00;18,3;6,8;27;8,8;29,8;7,8
18/06/2021 17:00;21,2;7,8;24,4;9;23,7;7,9
18/06/2021 18:00;21,4;7,4;24,4;9,1;21,7;7
18/06/2021 19:00;22,9;7,5;30,7;12,9;28;10,6
18/06/2021 20:00;35,8;18,8;59,1;30,9;63,2;30,9
18/06/2021 21:00;35,8;16;40;21,8;42,5;19,2
18/06/2021 22:00;40,4;15,4;45,2;26,8;28,3;13,5
18/06/2021 23:00;12,5;5,2;35,6;21;47,5;18,3
19/06/2021 00:00;13,7;5,3;44,3;20,8;53,8;21,8
19/06/2021 01:00;15,8;8,1;39,6;20,4;45,1;20,5
19/06/2021 02:00;17,8;9,8;40,1;19,7;40,6;17,3
19/06/2021 03:00;16;8,7;21,6;12,2;38;15,3
19/06/2021 04:00;15,5;8;20,2;11;39,9;15,4
19/06/2021 05:00;16,9;8,4;36,4;16,4;32,6;13,7
19/06/2021 06:00;17,7;8,9;36,8;15,8;43,4;18,1
19/06/2021 07:00;18,5;9,3;37,4;16,8;42;15,9
19/06/2021 08:00;24,2;9,6;38,7;14,6;63,7;17,3
19/06/2021 09:00;24,9;9,5;32,7;11,7;26,2;10,3
19/06/2021 10:00;23,1;9,6;22,8;10,9;32,1;11
19/06/2021 11:00;19,5;6,9;18,7;7,8;22,4;7,2
19/06/2021 12:00;22,2;6,7;21,9;7,3;17,9;6,4
19/06/2021 13:00;20,6;6,3;21,2;7,5;17,1;6,1
19/06/2021 14:00;19,4;6,1;25,4;8,4;17;5,6
19/06/2021 15:00;17,9;6,3;22,4;7,9;15,6;5,7
19/06/2021 16:00;22,2;7,2;25,1;9,8;17,6;7,2
19/06/2021 17:00;23,4;8;23,1;8,5;18,7;8
19/06/2021 18:00;20,7;7,4;21,3;8,6;23,3;8
19/06/2021 19:00;28,7;9,3;25,2;8,5;30,6;9,2
19/06/2021 20:00;36,3;11,9;35,6;13,7;33,3;12,5
19/06/2021 21:00;31,1;10,5;36;13,8;32,2;12
19/06/2021 22:00;21;9,7;30,9;13,2;28,4;11,5
19/06/2021 23:00;24,9;11,3;32,3;13;30,9;12,2
20/06/2021 00:00;22,3;10,9;33,8;14,4;31,7;14,3
20/06/2021 01:00;33,2;17,3;51;25,7;46,6;25
20/06/2021 02:00;27,7;15,3;48,7;25,9;51,7;26,7
20/06/2021 03:00;28,8;15,2;42,8;25;51,8;24,3
20/06/2021 04:00;28,5;16,2;41,2;25,1;44,8;23,9
20/06/2021 05:00;30,3;18,1;44,2;27,9;42,8;25,1
20/06/2021 06:00;33,8;19,9;45,9;27,5;56,6;29,9
20/06/2021 07:00;33,3;19,7;64,2;34;57,9;29,8
20/06/2021 08:00;36;22,4;68,3;35,9;59,7;30,1
20/06/2021 09:00;37,9;21,5;73,3;34,9;92,1;35,5
20/06/2021 10:00;39,3;21;63,5;28,4;59,8;27,8
20/06/2021 11:00;25,8;13,8;43,6;21,7;37,5;19,4
20/06/2021 12:00;27,5;13,6;34,4;17,2;30,1;15,7
20/06/2021 13:00;25;11,8;30;14,4;28,6;13,9
20/06/2021 14:00;23;9,7;26,4;13,5;25,9;12,2
20/06/2021 15:00;25,1;8,2;26,3;11,6;22,6;9,5
20/06/2021 16:00;22,3;7,5;21,3;8,9;22,4;8,3
20/06/2021 17:00;28,4;8,8;28,8;11,7;23,1;8,2
20/06/2021 18:00;38,7;11,3;34,9;13,4;28,8;10,1
20/06/2021 19:00;41,1;13,7;37,4;14,5;34,4;11,9
20/06/2021 20:00;48;17,8;72,5;33,7;48,6;22,7
20/06/2021 21:00;47;22,4;93,8;52,1;146,8;88,1
20/06/2021 22:00;70,4;42,6;85;42,6;102,6;60
20/06/2021 23:00;73,3;45,6;89,2;53,6;81;51,5
21/06/2021 00:00;78,4;48,8;79,5;52,2;78,1;49,3
21/06/2021 01:00;59,6;39,5;71,8;46,5;69,5;41,6
21/06/2021 02:00;43,9;30,2;84,7;52,4;88,7;45,3
21/06/2021 03:00;39,8;26,6;63,8;40,6;66,8;36,2
21/06/2021 04:00;37,8;25;55,1;35,4;62,8;32,7
21/06/2021 05:00;36,5;24,1;54,9;35,6;63,9;32
21/06/2021 06:00;43,4;27,6;66,7;38,2;55,2;30,7
21/06/2021 07:00;46,3;26,1;77,8;40,3;82,2;34,2
21/06/2021 08:00;40,5;22,1;87,1;38,7;124;44,3
21/06/2021 09:00;48,2;22,2;110,2;46,3;185,9;63
21/06/2021 10:00;61,5;25,7;151,9;47,5;119,2;41,2
21/06/2021 11:00;56,3;22,6;84,3;32,7;89,7;33
21/06/2021 12:00;38,6;18,4;67;25,8;63,9;27
21/06/2021 13:00;42,7;22,2;72,3;27,4;41,7;22,3
21/06/2021 14:00;43,1;22,8;56,7;28,6;50,2;27,8
21/06/2021 15:00;31,9;15,6;46,3;23,9;44,2;22,8
21/06/2021 16:00;31,4;13,8;39,5;17,7;42,6;17,9
21/06/2021 17:00;39,6;16,9;47,9;20,7;62,9;21,4
21/06/2021 18:00;44,2;17,6;43,2;20,2;73,2;29,2
21/06/2021 19:00;39,2;18,5;78,7;36;114,8;52
21/06/2021 20:00;68,7;38,8;85,4;43,4;124,3;59,6
21/06/2021 21:00;100,2;64,6;98,2;57,3;144;78,7
21/06/2021 22:00;103,1;69,2;111,8;71,9;114,7;73,1
21/06/2021 23:00;83,6;55,3;121,2;83,5;99,8;61,7
22/06/2021 00:00;69,3;46,8;118;72,5;119,2;68,1
22/06/2021 01:00;68,7;43,2;107,5;64,2;95,5;51,7
22/06/2021 02:00;60,6;38,2;96,5;57,9;81;45,5
22/06/2021 03:00;52,8;34,2;90;52;69;40
22/06/2021 04:00;48,5;29,8;76,8;45,4;110,9;47,2
22/06/2021 05:00;44,6;26,4;74;42;81,5;40,7
22/06/2021 06:00;40,3;23,2;65,5;36,8;78,3;35,2
22/06/2021 07:00;43,4;24,1;68,9;33,9;87,4;35
22/06/2021 08:00;50,7;24,5;90,6;32,6;107,7;37,5
22/06/2021 09:00;55,3;26;105,6;40,7;156,2;53,2
22/06/2021 10:00;72,9;32,6;94,8;38,1;106,8;42,5
22/06/2021 11:00;88,2;35;99,3;33,7;81,3;36,5
22/06/2021 12:00;77,5;34;64,1;29,2;63,4;31,4
22/06/2021 13:00;72,8;34,3;52,4;24,6;58,6;27,5
22/06/2021 14:00;62,9;29,3;49,5;23,3;56,6;27,3
22/06/2021 15:00;52,7;25,7;48,5;23,1;57,7;27,7
22/06/2021 16:00;53,8;26,6;52,3;26,7;75;31,5
22/06/2021 17:00;67,1;33,1;65,9;33,9;102;39
22/06/2021 18:00;79;34,8;88,5;47,6;220,4;68,2
22/06/2021 19:00;148,5;85,7;135,4;67,9;164;82,9
22/06/2021 20:00;194,8;101,8;178,5;79,1;173,2;96,6
22/06/2021 21:00;235,7;90,1;199;103,5;131,4;75,7
22/06/2021 22:00;200,9;88,1;149,4;89,1;110,1;64,8
22/06/2021 23:00;132,5;72;124,7;75,5;106,2;59
23/06/2021 00:00;74,3;48,9;94,3;59,2;95,1;51,3
23/06/2021 01:00;194;61,7;81,9;52,4;78,8;46,5
23/06/2021 02:00;125;55,8;71,7;47,8;72,3;44,8
23/06/2021 03:00;67;41,6;76,8;49,9;81,8;44,5
23/06/2021 04:00;55,1;36,9;72,4;45,3;72,5;42,7
23/06/2021 05:00;87,2;47;70,3;44,5;80,9;46,8
23/06/2021 06:00;85,2;44,6;79,1;47,7;97,5;53
23/06/2021 07:00;80,2;50;121,3;56,7;125,6;58,9
23/06/2021 08:00;67,9;41,7;144,5;58,8;149,7;63,6
23/06/2021 09:00;76,7;46,6;149,7;56,1;171,8;66,2
23/06/2021 10:00;77,3;45;186,7;69,6;195,7;70,9
23/06/2021 11:00;78,5;44,4;150;60,9;153;59,1
23/06/2021 12:00;83,2;43,9;111,5;55,3;115,1;55,3
23/06/2021 13:00;66,1;34,1;96,4;46;99;52,4
23/06/2021 14:00;53,6;29,1;84,2;42,1;83,7;42,6
23/06/2021 15:00;58,4;32,3;63,8;32,5;63,5;33,4
23/06/2021 16:00;61,5;35;88,7;45,1;109,7;48
23/06/2021 17:00;63,9;37,3;91,3;48,7;97,5;48
23/06/2021 18:00;80,1;47,1;114,2;56,4;145,7;60,9
23/06/2021 19:00;97,8;63,3;209,8;84,9;207;90,2
23/06/2021 20:00;118,9;75,5;256,8;120,1;264,9;146,5
23/06/2021 21:00;149;103,4;237,4;136,5;198,7;115,6
23/06/2021 22:00;100,6;67,7;190,8;118,6;176,3;106
23/06/2021 23:00;77,3;51,9;132,8;89,8;132,8;77,9
24/06/2021 00:00;212,7;86;97,9;65,3;114;65,6
24/06/2021 01:00;113,6;47,2;55,7;36,7;54,6;37,5
24/06/2021 02:00;61;29;46,5;31,1;52,2;32,9
24/06/2021 03:00;67,7;25;40,2;26,7;44,8;28
24/06/2021 04:00;58,7;23,2;40,1;26,4;40,4;25,7
24/06/2021 05:00;57,6;21,8;38,2;25,8;39,3;24,3
24/06/2021 06:00;42,1;18,6;40,6;24,9;38,3;22,1
24/06/2021 07:00;62,6;18,9;42,8;24,2;48,2;22,7
24/06/2021 08:00;63;17,7;39,3;20,6;47,1;20,2
24/06/2021 09:00;33,3;14,6;39,1;19;37,4;18,4
24/06/2021 10:00;33,8;14,6;40,4;18,3;30,7;15,6
24/06/2021 11:00;34,3;15,3;34,7;16,1;36,3;15,7
24/06/2021 12:00;28,7;13,8;32,1;14;29,7;13,3
24/06/2021 13:00;26,9;12,1;28;11;29,3;10,7
24/06/2021 14:00;20,3;8,9;28,6;9,9;21,6;8,5
24/06/2021 15:00;21,1;9,2;20,9;8,7;21;8,4
24/06/2021 16:00;24,6;9;19,5;7,7;16,7;7
24/06/2021 17:00;23,3;7,8;17;7,7;16,1;7,1
24/06/2021 18:00;35,3;12,9;34;17,2;47,7;24,9
24/06/2021 19:00;49,2;21,3;72;40,2;87,1;54,8
24/06/2021 20:00;35,4;20,6;120,6;71,6;82,4;50,2
24/06/2021 21:00;32,1;19,2;121,1;72,1;85,6;55,9
24/06/2021 22:00;36,7;23,8;119,3;79,1;92,4;52,8
24/06/2021 23:00;41,9;27,8;95,3;63,3;71,2;40,8
25/06/2021 00:00;44,1;31,1;83,8;52,7;66,2;39,6
25/06/2021 01:00;39,5;28,1;71,6;43;64,7;39,3
25/06/2021 02:00;36,7;25,8;76,9;47,1;54,5;34,2
25/06/2021 03:00;54,7;31;67,2;43,1;53,6;35
25/06/2021 04:00;69,1;37,5;49,5;31,8;59;35,9
25/06/2021 05:00;45,8;24,7;37,6;23,1;44,8;24,3
25/06/2021 06:00;28,5;15,1;32,2;18,8;31,9;19,8
25/06/2021 07:00;28;14,7;45,8;22,8;34,4;19
25/06/2021 08:00;34,3;18,2;50,8;26,4;45,6;21,5
25/06/2021 09:00;38,8;21,8;54,3;27;47,2;24,1
